[];[];[];[s];[�C];[m/s];[kW/m2];[kW/m2];[kW/m2];[�/kWh]
[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Measured]
Date;Start_date;End_date;Epoch_time;Ambient_temperature;Wind_speed;Direct_sun_power;Diffuse_sun_power;Direct_sun_power_vertical;Spot_price
2018-06-23 21:00:00;2018-06-23 21:00:00;2018-06-23 21:59:59;1529787600;15.6;6.2;0.0280351198088176;0.016368188443359;0.382896541549054;0.0423333333333333
2018-06-23 22:00:00;2018-06-23 22:00:00;2018-06-23 22:59:59;1529791200;14.2;5.1;0;0;0;0.0419946666666667
2018-06-23 23:00:00;2018-06-23 23:00:00;2018-06-23 23:59:59;1529794800;13;4.7;0;0;0;0.0391933333333333
2018-06-24 00:00:00;2018-06-24 00:00:00;2018-06-24 00:59:59;1529798400;12.4;4.2;0;0;0;0.0394093333333333
2018-06-24 01:00:00;2018-06-24 01:00:00;2018-06-24 01:59:59;1529802000;12.3;3.9;0;0;0;0.0377693333333333
2018-06-24 02:00:00;2018-06-24 02:00:00;2018-06-24 02:59:59;1529805600;12.5;3.9;0;0;0;0.0363786666666667
2018-06-24 03:00:00;2018-06-24 03:00:00;2018-06-24 03:59:59;1529809200;12.5;4.2;0;0;0;0.0355533333333333
2018-06-24 04:00:00;2018-06-24 04:00:00;2018-06-24 04:59:59;1529812800;12;3.3;0.00054513505957616;0.00105408265373806;0.383028238453306;0.0352253333333333
2018-06-24 05:00:00;2018-06-24 05:00:00;2018-06-24 05:59:59;1529816400;11.5;3.2;0.0452120728007532;0.0344771673078397;0.449129169547455;0.035364
2018-06-24 06:00:00;2018-06-24 06:00:00;2018-06-24 06:59:59;1529820000;12.1;3.2;0.0783715957442605;0.0653495783029345;0.34621157572017;0.038892
2018-06-24 07:00:00;2018-06-24 07:00:00;2018-06-24 07:59:59;1529823600;14.1;3.8;0.165484265962634;0.112624215248505;0.442883324146188;0.0404626666666667
2018-06-24 08:00:00;2018-06-24 08:00:00;2018-06-24 08:59:59;1529827200;16.1;4.1;0.253242133465349;0.126169154248127;0.464846378356363;0.0428066666666667
2018-06-24 09:00:00;2018-06-24 09:00:00;2018-06-24 09:59:59;1529830800;17.6;4.2;0.390020885310826;0.112005943610201;0.524066840004953;0.043056
2018-06-24 10:00:00;2018-06-24 10:00:00;2018-06-24 10:59:59;1529834400;19.1;4.2;0.428480961665247;0.122554277953246;0.439883803837658;0.0436813333333333
2018-06-24 11:00:00;2018-06-24 11:00:00;2018-06-24 11:59:59;1529838000;20.2;4.3;0.531775379392805;0.134309631032265;0.43543399979414;0.0440693333333333
2018-06-24 12:00:00;2018-06-24 12:00:00;2018-06-24 12:59:59;1529841600;20.8;4.8;0.623631215227331;0.0772430076465558;0.435798823859164;0.044
2018-06-24 13:00:00;2018-06-24 13:00:00;2018-06-24 13:59:59;1529845200;19.7;5;0.631071578817477;0.0749915771196235;0.419876628706516;0.04386
2018-06-24 14:00:00;2018-06-24 14:00:00;2018-06-24 14:59:59;1529848800;20.1;5.1;0.560143688477456;0.121319192969054;0.403439968472805;0.04396
2018-06-24 15:00:00;2018-06-24 15:00:00;2018-06-24 15:59:59;1529852400;20.7;5.2;0.584982244265779;0.100159544733827;0.503730010232969;0.0436213333333333
2018-06-24 16:00:00;2018-06-24 16:00:00;2018-06-24 16:59:59;1529856000;21.2;5.2;0.475557499184103;0.100986907927734;0.519509478961506;0.043632
2018-06-24 17:00:00;2018-06-24 17:00:00;2018-06-24 17:59:59;1529859600;21.3;5.2;0.422276885300722;0.0797456223462319;0.609639607056938;0.0437813333333333
2018-06-24 18:00:00;2018-06-24 18:00:00;2018-06-24 18:59:59;1529863200;20.7;4.8;0.27983022238509;0.113596918943357;0.559072254432994;0.0440386666666667
2018-06-24 19:00:00;2018-06-24 19:00:00;2018-06-24 19:59:59;1529866800;21.2;4.1;0.117618494659549;0.0880204487766481;0.350514760344257;0.0446653333333333
2018-06-24 20:00:00;2018-06-24 20:00:00;2018-06-24 20:59:59;1529870400;20.1;4;0.0828699170299204;0.0645906294666103;0.428085862769932;0.043552
2018-06-24 21:00:00;2018-06-24 21:00:00;2018-06-24 21:59:59;1529874000;18.9;3.4;0.0240724237871567;0.0167784690143958;0.328384014078728;0.046344
2018-06-24 22:00:00;2018-06-24 22:00:00;2018-06-24 22:59:59;1529877600;17.8;1.9;0;0;0;0.0457186666666667
2018-06-24 23:00:00;2018-06-24 23:00:00;2018-06-24 23:59:59;1529881200;16.2;1.7;0;0;0;0.0425293333333333
2018-06-25 00:00:00;2018-06-25 00:00:00;2018-06-25 00:59:59;1529884800;15;2;0;0;0;0.038872
2018-06-25 01:00:00;2018-06-25 01:00:00;2018-06-25 01:59:59;1529888400;14.5;2.4;0;0;0;0.0407106666666667
2018-06-25 02:00:00;2018-06-25 02:00:00;2018-06-25 02:59:59;1529892000;14;2.6;0;0;0;0.0394293333333333
2018-06-25 03:00:00;2018-06-25 03:00:00;2018-06-25 03:59:59;1529895600;13.8;2.5;0;0;0;0.0390706666666667
2018-06-25 04:00:00;2018-06-25 04:00:00;2018-06-25 04:59:59;1529899200;13.8;2.2;0.0000813063653615045;0.000159987699123326;0.0952376264659729;0.0318573333333333
2018-06-25 05:00:00;2018-06-25 05:00:00;2018-06-25 05:59:59;1529902800;13.8;2;0.0350336022374389;0.031923538178595;0.350606457118952;0.0340426666666667
2018-06-25 06:00:00;2018-06-25 06:00:00;2018-06-25 06:59:59;1529906400;14.6;2.1;0.0930746631743104;0.0619397462433864;0.412675821865296;0.0480733333333333
2018-06-25 07:00:00;2018-06-25 07:00:00;2018-06-25 07:59:59;1529910000;16.8;2.7;0.135319065405377;0.115502732450018;0.363057795085871;0.0546013333333333
2018-06-25 08:00:00;2018-06-25 08:00:00;2018-06-25 08:59:59;1529913600;18.4;3.1;0.346133711340128;0.080419105447125;0.636612806331575;0.0558546666666667
2018-06-25 09:00:00;2018-06-25 09:00:00;2018-06-25 09:59:59;1529917200;20;3.2;0.517690627576572;0.0607004901892023;0.696813809076339;0.0516706666666667
2018-06-25 10:00:00;2018-06-25 10:00:00;2018-06-25 10:59:59;1529920800;21.5;3.4;0.588132341401591;0.0675188553889134;0.604745497984632;0.0514226666666667
2018-06-25 11:00:00;2018-06-25 11:00:00;2018-06-25 11:59:59;1529924400;23;3.8;0.693038287621342;0.0762398667326739;0.568323364356859;0.05178
2018-06-25 12:00:00;2018-06-25 12:00:00;2018-06-25 12:59:59;1529928000;24.4;4.4;0.719355817929544;0.0669801543767872;0.50333126191615;0.0495933333333333
2018-06-25 13:00:00;2018-06-25 13:00:00;2018-06-25 13:59:59;1529931600;23.3;4.6;0.730760250410571;0.0689504618495915;0.486625737534573;0.0476266666666667
2018-06-25 14:00:00;2018-06-25 14:00:00;2018-06-25 14:59:59;1529935200;24.1;3.9;0.727169077892605;0.0720805283877957;0.523945270748614;0.046424
2018-06-25 15:00:00;2018-06-25 15:00:00;2018-06-25 15:59:59;1529938800;25.1;3.9;0.690977838718027;0.0669748515182815;0.595025110589593;0.0460466666666667
2018-06-25 16:00:00;2018-06-25 16:00:00;2018-06-25 16:59:59;1529942400;25.1;5.1;0.569647248143055;0.0701883947022215;0.622188702097879;0.0452013333333333
2018-06-25 17:00:00;2018-06-25 17:00:00;2018-06-25 17:59:59;1529946000;24.5;5.6;0.488479164704885;0.0659561776580475;0.705014577374806;0.0456493333333333
2018-06-25 18:00:00;2018-06-25 18:00:00;2018-06-25 18:59:59;1529949600;23.9;4.8;0.346037336518287;0.080463793557409;0.691105845122266;0.047448
2018-06-25 19:00:00;2018-06-25 19:00:00;2018-06-25 19:59:59;1529953200;24.8;3.6;0.232511224126945;0.0482669537844786;0.692645931109551;0.0496333333333333
2018-06-25 20:00:00;2018-06-25 20:00:00;2018-06-25 20:59:59;1529956800;23.8;4.1;0.119960107306019;0.0514117181387089;0.619488073599194;0.05028
2018-06-25 21:00:00;2018-06-25 21:00:00;2018-06-25 21:59:59;1529960400;22.5;3.5;0.0282134098607766;0.0163468373605495;0.384972470287028;0.04856
2018-06-25 22:00:00;2018-06-25 22:00:00;2018-06-25 22:59:59;1529964000;20.5;3.2;0;0;0;0.0475466666666667
2018-06-25 23:00:00;2018-06-25 23:00:00;2018-06-25 23:59:59;1529967600;18.9;1.5;0;0;0;0.043712
2018-06-26 00:00:00;2018-06-26 00:00:00;2018-06-26 00:59:59;1529971200;17.8;0.9;0;0;0;0.042636
2018-06-26 01:00:00;2018-06-26 01:00:00;2018-06-26 01:59:59;1529974800;16.7;1.3;0;0;0;0.0404253333333333
2018-06-26 02:00:00;2018-06-26 02:00:00;2018-06-26 02:59:59;1529978400;15.8;1.9;0;0;0;0.0409106666666667
2018-06-26 03:00:00;2018-06-26 03:00:00;2018-06-26 03:59:59;1529982000;15.1;1.9;0;0;0;0.0411893333333333
2018-06-26 04:00:00;2018-06-26 04:00:00;2018-06-26 04:59:59;1529985600;14.3;1.6;0.0000761920374288281;0.000149952967832087;0.383620657805974;0.0407826666666667
2018-06-26 05:00:00;2018-06-26 05:00:00;2018-06-26 05:59:59;1529989200;13.7;1.3;0.0554843220863677;0.0351229031305456;0.55999452244156;0.0415853333333333
2018-06-26 06:00:00;2018-06-26 06:00:00;2018-06-26 06:59:59;1529992800;13.9;1;0.138172199026833;0.0442429249639962;0.615165964854753;0.0485026666666667
2018-06-26 07:00:00;2018-06-26 07:00:00;2018-06-26 07:59:59;1529996400;15.1;1;0.270882220075024;0.0712533577499408;0.728797039978444;0.0990866666666667
2018-06-26 08:00:00;2018-06-26 08:00:00;2018-06-26 08:59:59;1530000000;17.8;1.2;0.368565147727957;0.0707091361117068;0.67935915339907;0.14304
2018-06-26 09:00:00;2018-06-26 09:00:00;2018-06-26 09:59:59;1530003600;20.4;1.8;0.520807877841634;0.060276798212104;0.702354709759123;0.0988093333333333
2018-06-26 10:00:00;2018-06-26 10:00:00;2018-06-26 10:59:59;1530007200;22.6;2.3;0.587591800893826;0.06757640469259;0.60527071947811;0.0990173333333333
2018-06-26 11:00:00;2018-06-26 11:00:00;2018-06-26 11:59:59;1530010800;24.2;2.4;0.691591710487419;0.0765026912288447;0.568101712114516;0.079692
2018-06-26 12:00:00;2018-06-26 12:00:00;2018-06-26 12:59:59;1530014400;25.6;2.5;0.700140911713501;0.0750467662911268;0.490629881952624;0.0742706666666667
2018-06-26 13:00:00;2018-06-26 13:00:00;2018-06-26 13:59:59;1530018000;26.3;2.5;0.730506572157718;0.0688980278210405;0.487006468176315;0.0686813333333333
2018-06-26 14:00:00;2018-06-26 14:00:00;2018-06-26 14:59:59;1530021600;27.2;2.5;0.725988087912305;0.0721551460819494;0.523430936735489;0.070832
2018-06-26 15:00:00;2018-06-26 15:00:00;2018-06-26 15:59:59;1530025200;27.9;2.4;0.668516879108996;0.0712273690579294;0.575834726648842;0.059752
2018-06-26 16:00:00;2018-06-26 16:00:00;2018-06-26 16:59:59;1530028800;28.3;2.5;0.464804786760402;0.105730281322535;0.507697143739883;0.0474026666666667
2018-06-26 17:00:00;2018-06-26 17:00:00;2018-06-26 17:59:59;1530032400;28.6;2.5;0.455274849882328;0.0703771973858259;0.657047661366024;0.049544
2018-06-26 18:00:00;2018-06-26 18:00:00;2018-06-26 18:59:59;1530036000;28.7;2.6;0.317194678523042;0.0945865353480203;0.633440524581949;0.051624
2018-06-26 19:00:00;2018-06-26 19:00:00;2018-06-26 19:59:59;1530039600;29.5;2.4;0.136361792393386;0.0828801781701752;0.406204261695926;0.0543893333333333
2018-06-26 20:00:00;2018-06-26 20:00:00;2018-06-26 20:59:59;1530043200;27.2;3.1;0.0825369026778695;0.0646563323794645;0.426334877842737;0.0529226666666667
2018-06-26 21:00:00;2018-06-26 21:00:00;2018-06-26 21:59:59;1530046800;24.8;2.6;0.0136030634118621;0.0153428414275781;0.185932223768527;0.0504853333333333
2018-06-26 22:00:00;2018-06-26 22:00:00;2018-06-26 22:59:59;1530050400;22.6;2.5;0;0;0;0.0501773333333333
2018-06-26 23:00:00;2018-06-26 23:00:00;2018-06-26 23:59:59;1530054000;21;1.5;0;0;0;0.0440226666666667
2018-06-27 00:00:00;2018-06-27 00:00:00;2018-06-27 00:59:59;1530057600;19.8;1.4;0;0;0;0.0428906666666667
2018-06-27 01:00:00;2018-06-27 01:00:00;2018-06-27 01:59:59;1530061200;18.8;0.8;0;0;0;0.0416693333333333
2018-06-27 02:00:00;2018-06-27 02:00:00;2018-06-27 02:59:59;1530064800;17.4;1;0;0;0;0.0413506666666667
2018-06-27 03:00:00;2018-06-27 03:00:00;2018-06-27 03:59:59;1530068400;16.6;1.1;0;0;0;0.041212
2018-06-27 04:00:00;2018-06-27 04:00:00;2018-06-27 04:59:59;1530072000;15.9;0.8;0;0;0;0.0400693333333333
2018-06-27 05:00:00;2018-06-27 05:00:00;2018-06-27 05:59:59;1530075600;15.1;1.1;0.054961421435015;0.0351269944814749;0.560037359886593;0.0431986666666667
2018-06-27 06:00:00;2018-06-27 06:00:00;2018-06-27 06:59:59;1530079200;15.5;1.1;0.137679413160105;0.0444125828697;0.615792399976162;0.050452
2018-06-27 07:00:00;2018-06-27 07:00:00;2018-06-27 07:59:59;1530082800;17.3;1.4;0.270315392332291;0.0715011550777446;0.729509169969142;0.0577933333333333
2018-06-27 08:00:00;2018-06-27 08:00:00;2018-06-27 08:59:59;1530086400;19.9;1.2;0.360134178049604;0.0741819485201862;0.665423496736593;0.0686933333333333
2018-06-27 09:00:00;2018-06-27 09:00:00;2018-06-27 09:59:59;1530090000;22.2;1;0.50220012310653;0.0636009322789728;0.678691353388957;0.0713853333333333
2018-06-27 10:00:00;2018-06-27 10:00:00;2018-06-27 10:59:59;1530093600;24.3;1.1;0.573805045492032;0.069465554984988;0.592241703327999;0.071028
2018-06-27 11:00:00;2018-06-27 11:00:00;2018-06-27 11:59:59;1530097200;26;1.6;0.692030094644238;0.0764223442037469;0.569550579571041;0.080288
2018-06-27 12:00:00;2018-06-27 12:00:00;2018-06-27 12:59:59;1530100800;27.2;1.8;0.733562662576765;0.0717684929384643;0.514955662806331;0.0600386666666667
2018-06-27 13:00:00;2018-06-27 13:00:00;2018-06-27 13:59:59;1530104400;27.6;1.8;0.684674972967272;0.0655573265615801;0.457086605984998;0.059712
2018-06-27 14:00:00;2018-06-27 14:00:00;2018-06-27 14:59:59;1530108000;28.2;1.9;0.588484020630134;0.109038606450094;0.424670802413723;0.0593333333333333
2018-06-27 15:00:00;2018-06-27 15:00:00;2018-06-27 15:59:59;1530111600;27.6;1.1;0.553908301229494;0.114604208819173;0.477349401271601;0.052488
2018-06-27 16:00:00;2018-06-27 16:00:00;2018-06-27 16:59:59;1530115200;28.1;3;0.432246717416438;0.120775942690536;0.472255245004495;0.046964
2018-06-27 17:00:00;2018-06-27 17:00:00;2018-06-27 17:59:59;1530118800;28;2.9;0.381151324737927;0.0961428331243799;0.550158044330902;0.0481066666666667
2018-06-27 18:00:00;2018-06-27 18:00:00;2018-06-27 18:59:59;1530122400;27.3;2.9;0.286650841719945;0.110179935171947;0.572535403269791;0.051624
2018-06-27 19:00:00;2018-06-27 19:00:00;2018-06-27 19:59:59;1530126000;27.5;2.8;0.171711587049419;0.0683819775152405;0.511663525181446;0.0546546666666667
2018-06-27 20:00:00;2018-06-27 20:00:00;2018-06-27 20:59:59;1530129600;26.6;1.7;0.0660878393082912;0.0657924970208626;0.34164633557108;0.05226
2018-06-27 21:00:00;2018-06-27 21:00:00;2018-06-27 21:59:59;1530133200;25.6;1.3;0.016771478322966;0.0163905969733849;0.229969703574552;0.049696
2018-06-27 22:00:00;2018-06-27 22:00:00;2018-06-27 22:59:59;1530136800;24;1.6;0;0;0;0.0486133333333333
2018-06-27 23:00:00;2018-06-27 23:00:00;2018-06-27 23:59:59;1530140400;22.2;1.7;0;0;0;0.0439146666666667
2018-06-28 00:00:00;2018-06-28 00:00:00;2018-06-28 00:59:59;1530144000;20.6;0.9;0;0;0;0.038832
2018-06-28 01:00:00;2018-06-28 01:00:00;2018-06-28 01:59:59;1530147600;18.5;1.2;0;0;0;0.0413946666666667
2018-06-28 02:00:00;2018-06-28 02:00:00;2018-06-28 02:59:59;1530151200;17.6;1.3;0;0;0;0.0413546666666667
2018-06-28 03:00:00;2018-06-28 03:00:00;2018-06-28 03:59:59;1530154800;17.1;1.5;0;0;0;0.0407586666666667
2018-06-28 04:00:00;2018-06-28 04:00:00;2018-06-28 04:59:59;1530158400;16.5;1.3;0;0;0;0.039736
2018-06-28 05:00:00;2018-06-28 05:00:00;2018-06-28 05:59:59;1530162000;16;1.1;0.054458066505872;0.0351276533935006;0.560844404007179;0.0399746666666667
2018-06-28 06:00:00;2018-06-28 06:00:00;2018-06-28 06:59:59;1530165600;16.3;1.1;0.137018521788219;0.04464306518956;0.615939790371984;0.0468186666666667
2018-06-28 07:00:00;2018-06-28 07:00:00;2018-06-28 07:59:59;1530169200;18.8;1.6;0.269518385577272;0.0718505948116138;0.729804001247354;0.0526106666666667
2018-06-28 08:00:00;2018-06-28 08:00:00;2018-06-28 08:59:59;1530172800;20.9;2.5;0.360221159786988;0.0741449393550248;0.66733791786562;0.0581133333333333
2018-06-28 09:00:00;2018-06-28 09:00:00;2018-06-28 09:59:59;1530176400;22.8;3.1;0.519192546881723;0.0604893939124977;0.703272595702043;0.0507426666666667
2018-06-28 10:00:00;2018-06-28 10:00:00;2018-06-28 10:59:59;1530180000;24.5;3.6;0.586333506440191;0.067715322556773;0.606489725849291;0.0499186666666667
2018-06-28 11:00:00;2018-06-28 11:00:00;2018-06-28 11:59:59;1530183600;25.6;4.1;0.691435656494269;0.0765314389194567;0.570272082002407;0.0494213333333333
2018-06-28 12:00:00;2018-06-28 12:00:00;2018-06-28 12:59:59;1530187200;26.6;4.2;0.733077662100293;0.0717866648273207;0.515645862887106;0.0490146666666667
2018-06-28 13:00:00;2018-06-28 13:00:00;2018-06-28 13:59:59;1530190800;26.4;4.5;0.729822574014344;0.0687586272598015;0.488030903191863;0.0488853333333333
2018-06-28 14:00:00;2018-06-28 14:00:00;2018-06-28 14:59:59;1530194400;26.7;4.1;0.726502410495193;0.0721220061366041;0.524869280990701;0.0482
2018-06-28 15:00:00;2018-06-28 15:00:00;2018-06-28 15:59:59;1530198000;27.3;5.4;0.685883529531007;0.0677791535530459;0.591508603846082;0.047276
2018-06-28 16:00:00;2018-06-28 16:00:00;2018-06-28 16:59:59;1530201600;27.1;5.6;0.543669313552614;0.0761608777979542;0.594270803277091;0.045816
2018-06-28 17:00:00;2018-06-28 17:00:00;2018-06-28 17:59:59;1530205200;26.8;6.2;0.357439885007986;0.106956967987777;0.516126544738593;0.0476333333333333
2018-06-28 18:00:00;2018-06-28 18:00:00;2018-06-28 18:59:59;1530208800;25;5.5;0.236135753989907;0.133282468449522;0.471836628873434;0.0486173333333333
2018-06-28 19:00:00;2018-06-28 19:00:00;2018-06-28 19:59:59;1530212400;24.9;5.7;0.231333759145117;0.0484049719073859;0.689773686164538;0.0496506666666667
2018-06-28 20:00:00;2018-06-28 20:00:00;2018-06-28 20:59:59;1530216000;23.1;6.1;0.119678391452432;0.0515311679173108;0.619542559713108;0.0485973333333333
2018-06-28 21:00:00;2018-06-28 21:00:00;2018-06-28 21:59:59;1530219600;21.3;5.9;0.0279463780973955;0.0163788030391498;0.384991947092542;0.044644
2018-06-28 22:00:00;2018-06-28 22:00:00;2018-06-28 22:59:59;1530223200;19.5;5.1;0;0;0;0.0456373333333333
2018-06-28 23:00:00;2018-06-28 23:00:00;2018-06-28 23:59:59;1530226800;18.7;4.2;0;0;0;0.0411866666666667
2018-06-29 00:00:00;2018-06-29 00:00:00;2018-06-29 00:59:59;1530230400;18.2;3.8;0;0;0;0.03874
2018-06-29 01:00:00;2018-06-29 01:00:00;2018-06-29 01:59:59;1530234000;17.5;3.7;0;0;0;0.0376373333333333
2018-06-29 02:00:00;2018-06-29 02:00:00;2018-06-29 02:59:59;1530237600;17.4;2.6;0;0;0;0.03578
2018-06-29 03:00:00;2018-06-29 03:00:00;2018-06-29 03:59:59;1530241200;17.4;3;0;0;0;0.0337533333333333
2018-06-29 04:00:00;2018-06-29 04:00:00;2018-06-29 04:59:59;1530244800;17.6;3.7;0;0;0;0.0337333333333333
2018-06-29 05:00:00;2018-06-29 05:00:00;2018-06-29 05:59:59;1530248400;17.8;4.2;0.0537912973624814;0.0351234441901044;0.560529855130133;0.0382133333333333
2018-06-29 06:00:00;2018-06-29 06:00:00;2018-06-29 06:59:59;1530252000;18;4.7;0.136300482015306;0.0448971890702809;0.616099082355191;0.0445306666666667
2018-06-29 07:00:00;2018-06-29 07:00:00;2018-06-29 07:59:59;1530255600;17.9;6.6;0.247709472305424;0.0817239612165453;0.673196390422167;0.0520413333333333
2018-06-29 08:00:00;2018-06-29 08:00:00;2018-06-29 08:59:59;1530259200;18.6;6.9;0.366203772690731;0.0716577166932811;0.680355012686562;0.0554973333333333
2018-06-29 09:00:00;2018-06-29 09:00:00;2018-06-29 09:59:59;1530262800;19.1;6.5;0.445132511688797;0.0836824413055611;0.604458733054101;0.0492493333333333
2018-06-29 10:00:00;2018-06-29 10:00:00;2018-06-29 10:59:59;1530266400;19.7;5.9;0.528981340461707;0.0805316526079677;0.548460953325236;0.04912
2018-06-29 11:00:00;2018-06-29 11:00:00;2018-06-29 11:59:59;1530270000;20.7;5.4;0.690458030933589;0.0767132742738441;0.570797028914391;0.0487626666666667
2018-06-29 12:00:00;2018-06-29 12:00:00;2018-06-29 12:59:59;1530273600;22;5;0.732533476033543;0.0718081375519257;0.516418649037035;0.047888
2018-06-29 13:00:00;2018-06-29 13:00:00;2018-06-29 13:59:59;1530277200;22.2;6;0.72939218983627;0.0686723907028419;0.488673904988837;0.0474213333333333
2018-06-29 14:00:00;2018-06-29 14:00:00;2018-06-29 14:59:59;1530280800;22.7;5.8;0.726155150994996;0.0721442727456552;0.525349608609787;0.0467666666666667
2018-06-29 15:00:00;2018-06-29 15:00:00;2018-06-29 15:59:59;1530284400;23.1;5.6;0.690265055985378;0.0670815105452682;0.595851834197979;0.04612
2018-06-29 16:00:00;2018-06-29 16:00:00;2018-06-29 16:59:59;1530288000;23.2;5.8;0.569196152642496;0.0702709176571408;0.622601403911184;0.0458626666666667
2018-06-29 17:00:00;2018-06-29 17:00:00;2018-06-29 17:59:59;1530291600;23.3;5.6;0.488128630623977;0.0659714757825227;0.70525732086021;0.0434986666666667
2018-06-29 18:00:00;2018-06-29 18:00:00;2018-06-29 18:59:59;1530295200;23.3;5.1;0.345717946456196;0.0806120456011722;0.691265671739124;0.0469146666666667
2018-06-29 19:00:00;2018-06-29 19:00:00;2018-06-29 19:59:59;1530298800;23.5;3.8;0.2321103393166;0.0483122824752881;0.692780373285762;0.0506306666666667
2018-06-29 20:00:00;2018-06-29 20:00:00;2018-06-29 20:59:59;1530302400;22.8;3.6;0.119452807444578;0.05162686941421;0.619586093670703;0.0493986666666667
2018-06-29 21:00:00;2018-06-29 21:00:00;2018-06-29 21:59:59;1530306000;21.7;3.4;0.027775163655584;0.0163992415965017;0.385004337194757;0.048336
2018-06-29 22:00:00;2018-06-29 22:00:00;2018-06-29 22:59:59;1530309600;19;4;0;0;0;0.0496573333333333
2018-06-29 23:00:00;2018-06-29 23:00:00;2018-06-29 23:59:59;1530313200;17.1;3.5;0;0;0;0.0440546666666667
2018-06-30 00:00:00;2018-06-30 00:00:00;2018-06-30 00:59:59;1530316800;15.8;2.7;0;0;0;0.043148
2018-06-30 01:00:00;2018-06-30 01:00:00;2018-06-30 01:59:59;1530320400;14.3;2.2;0;0;0;0.04278
2018-06-30 02:00:00;2018-06-30 02:00:00;2018-06-30 02:59:59;1530324000;13.5;1.9;0;0;0;0.0429586666666667
2018-06-30 03:00:00;2018-06-30 03:00:00;2018-06-30 03:59:59;1530327600;12.6;1.4;0;0;0;0.0399586666666667
2018-06-30 04:00:00;2018-06-30 04:00:00;2018-06-30 04:59:59;1530331200;12;1.4;0;0;0;0.0403946666666667
2018-06-30 05:00:00;2018-06-30 05:00:00;2018-06-30 05:59:59;1530334800;11.6;1.5;0.0531434716631835;0.0351136562950292;0.560970496490957;0.0429
2018-06-30 06:00:00;2018-06-30 06:00:00;2018-06-30 06:59:59;1530338400;12.2;1.5;0.135525920253077;0.0451754924103206;0.616269929183689;0.0445
2018-06-30 07:00:00;2018-06-30 07:00:00;2018-06-30 07:59:59;1530342000;14.8;1.2;0.26772843132453;0.0726395204059027;0.730462543503316;0.0457413333333333
2018-06-30 08:00:00;2018-06-30 08:00:00;2018-06-30 08:59:59;1530345600;17.5;1.9;0.365451962210304;0.0719637732634518;0.681038905455093;0.0480573333333333
2018-06-30 09:00:00;2018-06-30 09:00:00;2018-06-30 09:59:59;1530349200;19.8;1.8;0.517586585925397;0.0607155890499037;0.70473194195582;0.046656
2018-06-30 10:00:00;2018-06-30 10:00:00;2018-06-30 10:59:59;1530352800;22;1.5;0.58484207290819;0.0678888926177873;0.60792805338432;0.0479173333333333
2018-06-30 11:00:00;2018-06-30 11:00:00;2018-06-30 11:59:59;1530356400;23.7;3.5;0.686009385909343;0.0775782338078531;0.568563030951434;0.04762
2018-06-30 12:00:00;2018-06-30 12:00:00;2018-06-30 12:59:59;1530360000;24.3;3.6;0.699108007365998;0.0752100857142983;0.494076976024847;0.0472026666666667
2018-06-30 13:00:00;2018-06-30 13:00:00;2018-06-30 13:59:59;1530363600;23.1;4.6;0.708648987463656;0.0658299175676713;0.475804594706952;0.0460493333333333
2018-06-30 14:00:00;2018-06-30 14:00:00;2018-06-30 14:59:59;1530367200;23.4;5.3;0.723077418766123;0.0723612939942657;0.523982920702372;0.0455333333333333
2018-06-30 15:00:00;2018-06-30 15:00:00;2018-06-30 15:59:59;1530370800;23.7;4.9;0.689037565997323;0.0672696953080669;0.595493223288811;0.0451546666666667
2018-06-30 16:00:00;2018-06-30 16:00:00;2018-06-30 16:59:59;1530374400;24.1;5;0.567930336445907;0.0705067140553828;0.621779462359337;0.045136
2018-06-30 17:00:00;2018-06-30 17:00:00;2018-06-30 17:59:59;1530378000;24.2;5.5;0.487856757775622;0.0659838393653501;0.705445414298242;0.04608
2018-06-30 18:00:00;2018-06-30 18:00:00;2018-06-30 18:59:59;1530381600;23.8;5.5;0.345459247668232;0.0807322987598325;0.691394992480659;0.0473213333333333
2018-06-30 19:00:00;2018-06-30 19:00:00;2018-06-30 19:59:59;1530385200;24.2;4.4;0.231829207377173;0.0483450966013375;0.692874500782428;0.048236
2018-06-30 20:00:00;2018-06-30 20:00:00;2018-06-30 20:59:59;1530388800;23.2;3.9;0.119160908816445;0.0517507652190906;0.619642298819691;0.0478586666666667
2018-06-30 21:00:00;2018-06-30 21:00:00;2018-06-30 21:59:59;1530392400;22.2;3.3;0.0275626951576573;0.0164244964795571;0.385019606267675;0.047212
2018-06-30 22:00:00;2018-06-30 22:00:00;2018-06-30 22:59:59;1530396000;20.5;2.9;0;0;0;0.0475
2018-06-30 23:00:00;2018-06-30 23:00:00;2018-06-30 23:59:59;1530399600;18.6;2.9;0;0;0;0.0451653333333333
2018-07-01 00:00:00;2018-07-01 00:00:00;2018-07-01 00:59:59;1530403200;17.2;3;0;0;0;0.0457786666666667
2018-07-01 01:00:00;2018-07-01 01:00:00;2018-07-01 01:59:59;1530406800;15.6;2.6;0;0;0;0.0441986666666667
2018-07-01 02:00:00;2018-07-01 02:00:00;2018-07-01 02:59:59;1530410400;14.8;2.2;0;0;0;0.0428386666666667
2018-07-01 03:00:00;2018-07-01 03:00:00;2018-07-01 03:59:59;1530414000;14.3;2;0;0;0;0.0420826666666667
